CIEL ID,Concept UUID,English preferred name,Spanish preferred name,Spanish names,Has Spanish,Has exactly one preferred Spanish,All Spanish names have external_id
161311,161311AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Computerized tomography of left upper extremity with IV contrast,Extremidad superior izquierda con contraste IV (TC),1,True,True,True
126724,126724AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sepiapterin Reductase Deficiency,deficiencia de sepiapterina reductasa,1,True,True,True
126723,126723AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Sepsis following infusion, injection, transfusion and/or vaccination","sepsis luego de infusión, inyección, transfusión Y/O vacunación",1,True,True,True
161310,161310AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Computerized tomography of right upper extremity with IV contrast,Extremidad superior derecha con contraste IV (TC),1,True,True,True
126722,126722AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sepsis Following Molar and/or Ectopic Pregnancy,infección posterior a embarazo molar Y/O ectópico,1,True,True,True
161309,161309AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Computerized tomography of left upper extremity without contrast,Tomografía computarizada de extremidad superior izquierda sin contraste,1,True,True,True
126721,126721AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sepsis,,0,False,False,True
161308,161308AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of bilateral femurs, 2 views",Fémur bilateral 2 vistas (radiografía),1,True,True,True
126720,126720AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sepsis-Associated Encephalopathy,encefalopatía asociada a sepsis,1,True,True,True
161307,161307AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of right femur, two views",Fémur derecho 2 vistas (radiografía),1,True,True,True
126717,126717AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septal panniculitis,paniculitis septal,1,True,True,True
161306,161306AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of left femur, two views",Fémur izquierdo 2 vistas (rayos X),1,True,True,True
126716,126716AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septate vagina,vagina tabicada,1,True,True,True
161305,161305AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of facial bones, three views","Radiografía de huesos faciales, tres vistas.",1,True,True,True
126715,126715AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septate Vagina Affecting Pregnancy,vagina tabicada que afecta el embarazo,1,True,True,True
161304,161304AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of bilateral elbows, 2 views","Radiografía de codos bilaterales, 2 vistas.",1,True,True,True
126714,126714AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septic bronchitis,bronquitis séptica,1,True,True,True
161303,161303AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of right elbow, two views","Codo, 2 vistas, derecha (radiografía)",1,True,True,True
126713,126713AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septic embolism following molar and/or ectopic pregnancy,embolia septicémica posterior a embarazo molar Y/O ectópico,1,True,True,True
161302,161302AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of left elbow, two views","Radiografía del codo izquierdo, dos vistas.",1,True,True,True
126712,126712AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septic enteritis,enteritis séptica,1,True,True,True
126711,126711AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septic Laminitis,laminitis séptica,1,True,True,True
161301,161301AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of cervical spine, two or three views","Radiografía de columna cervical, dos o tres vistas.",1,True,True,True
126710,126710AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septic Myocarditis - Pneumococcal,miocarditis séptica - neumocócica,1,True,True,True
161300,161300AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of bilateral clavicles, 2 views",Clavícula bilateral 2 vistas (radiografía),1,True,True,True
126709,126709AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septic Myocarditis - Staphylococcal,miocarditis séptica - estafilocócica,1,True,True,True
1613,1613AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Arrived by foot,Caminar,2,True,True,True
126708,126708AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septic pleurisy,pleuresía séptica,1,True,True,True
161299,161299AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of right clavicle, two views","Radiografía de clavícula derecha, dos vistas.",1,True,True,True
126707,126707AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septic shock,choque séptico,1,True,True,True
161298,161298AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of left clavicle, two views","Radiografía de clavícula izquierda, dos vistas.",1,True,True,True
126706,126706AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septic Shock due to Transfusion,choque séptico por una transfusión,1,True,True,True
161297,161297AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of chest, four views",Tórax 4 vistas (radiografía),1,True,True,True
126705,126705AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septic shock following molar and/or ectopic pregnancy,choque septicémico posterior a embarazo molar Y/O ectópico,1,True,True,True
161296,161296AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of chest, apical lordotic","Radiografía de tórax, lordótico apical",1,True,True,True
126704,126704AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septic splenitis,esplenitis séptica,1,True,True,True
161295,161295AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of chest, 2 views and apical lordotic",CXR 2 vistas y apical,1,True,True,True
126703,126703AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septic thrombophlebitis of cavernous sinus,tromboflebitis séptica de seno cavernoso,1,True,True,True
161294,161294AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of chest, bilateral oblique","Radiografía de tórax, oblicua bilateral",1,True,True,True
126702,126702AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicaemia,septicemia,1,True,True,True
161293,161293AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Computerized tomography of right upper extremity without contrast,Tomografía computarizada de extremidad superior derecha sin contraste,1,True,True,True
126701,126701AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicemia due to anaerobic streptococci,septicemia por estreptococos anaerobios,1,True,True,True
161292,161292AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Computed tomography of bilateral lower extremities without contrast,Tomografía computarizada de extremidades inferiores bilateral sin contraste.,1,True,True,True
126700,126700AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicaemia due to Bacteroides,septicemia por Bacteroides,1,True,True,True
161291,161291AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Ultrasound of abdomen, limited",Abdomen limitado (EE. UU.),1,True,True,True
161290,161290AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound of right breast,Ultrasonido de mama derecha,1,True,True,True
1267,1267AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Completed,Completo,1,True,True,True
161289,161289AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound of left breast,Ultrasonido de mama izquierda,1,True,True,True
126699,126699AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicemia due to E. coli,septicemia por Escherichia coli,1,True,True,True
126698,126698AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicaemia due to Erysipelothrix Insidiosa,septicemia por Erysipelothrix insidiosa,1,True,True,True
161288,161288AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound of chest,Ultrasonido de tórax,1,True,True,True
126695,126695AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicemia due to Pseudomonas,septicemia por Pseudomonas,1,True,True,True
161287,161287AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound guidance for percutaneous drainage of cavity,Guía estadounidense para el drenaje percutáneo de la cavidad,1,True,True,True
126694,126694AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicemia due to Serratia,septicemia por Serratia,1,True,True,True
161286,161286AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound guidance for aspiration of pericardial space,Guía ecográfica para pericardiocentesis,2,True,True,True
126693,126693AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicaemia due to Staphylococcus aureus,septicemia por Staphylococcus aureus,1,True,True,True
161285,161285AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound of head and neck,Ecografía de cabeza y cuello,2,True,True,True
126692,126692AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicaemia during labour,septicemia durante el trabajo de parto,1,True,True,True
161284,161284AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound guided paracentesis,Paracentesis guiada (EE.UU.),1,True,True,True
126691,126691AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicemia During Labor - Delivered,septicemia durante el trabajo de parto - nacido,1,True,True,True
161283,161283AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound of pelvis,Ecografía y biopsia de pelvis,4,True,True,True
126690,126690AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicemia During Labor with Antenatal Problem,septicemia durante el trabajo de parto con problema prenatal,1,True,True,True
126689,126689AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicemia following molar and/or ectopic pregnancy,septicemia posterior a embarazo molar Y/O ectópico,1,True,True,True
161282,161282AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Ultrasound of pelvis, limited",Pelvis limitada (EE. UU.),1,True,True,True
126688,126688AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicemic pasteurellosis,pasteurelosis septicémica,1,True,True,True
161281,161281AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound of abdomen and retroperitoneum,Ecografía diagnóstica del abdomen y el retroperitoneo,1,True,True,True
161280,161280AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Ultrasound of abdomen and retroperitoneum, limited","Ultrasonido de abdomen y retroperitoneo, limitado.",1,True,True,True
126687,126687AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septicaemic plague,peste septicémica,1,True,True,True
161279,161279AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound of scrotum and testicle,Escroto y testículo (EE. UU.),1,True,True,True
126686,126686AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septo-optic dysplasia sequence,secuencia de displasia septoóptica,1,True,True,True
161278,161278AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Ultrasound of pelvis, transvaginal",Ecografía transvaginal,1,True,True,True
126685,126685AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Septuplet Pregnancy,embarazo de septillizos,1,True,True,True
126684,126684AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Post Phlebitic Syndrome,dermatosis posflebítica de la pierna,1,True,True,True
161277,161277AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound of extremity,Extremidad (EE. UU.),1,True,True,True
161276,161276AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound of left lower extremity vein,Vena de la extremidad inferior izquierda (EE. UU.),1,True,True,True
126683,126683AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sequelae of infectious and parasitic diseases,secuela de enfermedades infecciosas y parasitológicas,1,True,True,True
161275,161275AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound of right lower extremity vein,Vena de la extremidad inferior derecha (EE. UU.),1,True,True,True
126681,126681AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sequestrum of jaw bone,secuestro óseo de mandíbula,1,True,True,True
161274,161274AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Ultrasound of bilateral lower extremity veins,Vena de la extremidad inferior bilateral (EE.UU.),1,True,True,True
126680,126680AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sequoiosis,secuoiosis,1,True,True,True
161273,161273AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of chest, 1 view, AP",Vista de tórax 1 AP (radiografía),1,True,True,True
126679,126679AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serofibrinous pleurisy,pleuresía serofibrinosa,1,True,True,True
161272,161272AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of chest, 4 views, PA/LAT with right and left oblique","Radiografía de tórax, 4 vistas, PA/LAT con oblicuo derecho e izquierdo",1,True,True,True
126678,126678AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serological relapse after treatment of latent early syphilis,recidiva serológica luego del tratamiento contra la sífilis inicial latente,1,True,True,True
161271,161271AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of both calcanei, two views",Calcáneo bilateral 2 vistas (radiografía),1,True,True,True
126677,126677AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Seronegative arthritis,artritis seronegativa,1,True,True,True
161270,161270AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of right calcaneus, two views",Calcáneo derecho 2 vistas (radiografía),1,True,True,True
126676,126676AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Seropurulent pleurisy,pleuresía seropurulenta,1,True,True,True
161269,161269AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of left calcaneus, two views","Radiografía de calcáneo izquierdo, dos vistas.",1,True,True,True
126675,126675AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serosanguineous chronic otitis media,otitis media crónica serosanguinolenta,1,True,True,True
126674,126674AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serotonin syndrome,Síndrome serotoninérgico,1,True,True,True
161268,161268AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of both ankles, 2 views",Tobillo bilateral 2 vistas (radiografía),1,True,True,True
161267,161267AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of right ankle, 2 views","Radiografía de tobillo derecho, 2 vistas",1,True,True,True
126673,126673AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serous choroidal detachment,desprendimiento coroideo seroso,1,True,True,True
126672,126672AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serous conjunctivitis,conjuntivitis serosa,1,True,True,True
161266,161266AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of left ankle, two views",Tobillo izquierdo 2 vistas (radiografía),1,True,True,True
126671,126671AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Serous conjunctivitis, except viral","conjuntivitis serosa, no viral",1,True,True,True
161265,161265AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,X-ray of bilateral acromioclavicular joints,"Articulaciones acromioclaviculares (AC), bilaterales (radiografía)",1,True,True,True
161264,161264AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of abdomen, 2 views (AP supine and lateral decubitus)",Abdomen 2 vistas (AP en decúbito supino y decúbito lateral) (radiografía),1,True,True,True
126670,126670AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serous detachment of retinal pigment epithelium,desprendimiento seroso del epitelio pigmentario retiniano,1,True,True,True
161263,161263AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"X-ray of abdomen, 1 view","Radiografía de abdomen, 1 vista",1,True,True,True
126669,126669AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serous Labyrinthitis,laberintitis serosa,1,True,True,True
161262,161262AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Number of minutes of exercise per day,Tiempo dedicado al ejercicio,2,True,True,True
126668,126668AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serous otitis media,otitis media serosa,1,True,True,True
161261,161261AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Days per week of moderate exercise,Días por semana de ejercicio moderado,1,True,True,True
126667,126667AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serous retinal detachment,desprendimiento retiniano seroso,1,True,True,True
161260,161260AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Laparoscopic total nephrectomy,Nefrectomía laparoscópica total,2,True,True,True
161259,161259AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Plasmapheresis,Plasmaféresis,1,True,True,True
126666,126666AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serpiginous choroiditis,coroiditis serpiginosa,1,True,True,True
126665,126665AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serpiginous Ulcer,úlcera serpiginosa,1,True,True,True
161258,161258AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,History of radiation therapy,Antecedente de radioterapia,1,True,True,True
126664,126664AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sertoli cell tumor of testis,tumor de testículo de células de Sertoli,1,True,True,True
161257,161257AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Reason for referral for consultation,Motivo de consulta,1,True,True,True
126663,126663AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sertoli-Leydig cell tumor of ovary,tumor de células de Sertoli-Leydig de ovario,1,True,True,True
161256,161256AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Confirmatory medical consultation,Segunda opinion,1,True,True,True
126662,126662AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serum Acid Phosphatase Raised,fosfatasa ácida sérica elevada,1,True,True,True
161255,161255AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Difficulty with treatment,Dificultad con el tratamiento,1,True,True,True
126661,126661AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serum Alk. Phos. Raised,fosfatasa alcalina sérica elevada,1,True,True,True
161254,161254AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Difficulty with diagnosis,Dificultad con el diagnostico,1,True,True,True
126660,126660AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serum Amylase Raised,elevación de la amilasa sérica,1,True,True,True
126659,126659AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serum Cholesterol Borderline,"colesterol sérico, nivel limítrofe",1,True,True,True
161253,161253AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Intranasal,Administración nasal,4,True,True,True
126658,126658AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serum Cholesterol Raised,"colesterol sérico, nivel elevado",1,True,True,True
161252,161252AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Dental,Uso dental,2,True,True,True
126657,126657AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serum copper level abnormal,"nivel sérico de cobre, anormal",1,True,True,True
161251,161251AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Diagnostic radiography of chest, combined PA and lateral","Radiografía diagnóstica del tórax, posteroanterior y lateral combinadas",3,True,True,True
126656,126656AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serum Creatinine Raised,creatinina sérica elevada,1,True,True,True
161250,161250AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Dextrose 5% in water,D5W,1,True,True,True
126655,126655AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serum Gamma Globulin Raised,gammaglobulina sérica elevada,1,True,True,True
161249,161249AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Seizure type,Tipo de crisis,1,True,True,True
126654,126654AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serum iron level abnormal,nivel de hierro sérico anormal,1,True,True,True
126653,126653AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serum Iron Low,hierro sérico bajo,1,True,True,True
161248,161248AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Positive for both Plasmodium falciparum and Plasmodium vivax,Positivo tanto para Plasmodium falciparum como para Plasmodium vivax,1,True,True,True
126651,126651AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Serum Zinc Level Low,Cinc en muestra de sangre fuera del rango de referencia,2,True,True,True
161247,161247AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Positive for Plasmodium vivax,Positivo para malaria por Plasmodium,1,True,True,True
126650,126650AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Sesamoiditis,sesamoiditis,1,True,True,True
161246,161246AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Positive for Plasmodium falciparum,Positivo para malaria Falciparum,1,True,True,True
126649,126649AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Severe Bipolar Disorder with Psychotic Features,trastorno bipolar grave con síntomas psicóticos,1,True,True,True
161245,161245AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Seizure frequency,Frecuencia de crisis,1,True,True,True
126648,126648AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe Bipolar Disorder with Psychotic Features, Mood-Congruent","trastorno bipolar grave con síntomas psicóticos, congruente con el estado de ánimo",1,True,True,True
161244,161244AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Unit of time,Unidad de tiempo,1,True,True,True
126647,126647AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe Bipolar Disorder with Psychotic Features, Mood-Incongruent","trastorno bipolar grave con síntomas psicóticos, incongruente con el estado de ánimo",1,True,True,True
161243,161243AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Boric acid / Lime,Eusol,1,True,True,True
161242,161242AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Dihydroartemisinin / Pyrimethamine / Sulfadoxine,alaxina,1,True,True,True
126646,126646AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Severe Bipolar Disorder without Psychotic Features,trastorno bipolar grave sin síntomas psicóticos,1,True,True,True
161241,161241AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Wheelchair,Silla de ruedas,2,True,True,True
126645,126645AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe bipolar I disorder, single manic episode with psychotic features","trastorno bipolar I grave, un solo episodio maníaco con síntomas psicóticos",1,True,True,True
126644,126644AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe bipolar I disorder, single manic episode with psychotic features, mood-congruent","trastorno bipolar I grave, un solo episodio maníaco con síntomas psicóticos, congruente con el estado de ánimo",1,True,True,True
161240,161240AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Stretcher,Camilla,2,True,True,True
126643,126643AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe bipolar I disorder, single manic episode with psychotic features, mood-incongruent","trastorno bipolar I grave, un solo episodio maníaco con síntomas psicóticos, incongruente con el estado de ánimo",1,True,True,True
161239,161239AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Method of transport within health facility,Método de transporte dentro del establecimiento de salud.,1,True,True,True
161238,161238AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Procedure/Test priority,Prioridad de procedimiento/prueba,1,True,True,True
126642,126642AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe bipolar II disorder, most recent episode Major depressive with psychotic features","trastorno bipolar II grave, episodio más reciente de características depresivas profundas con síntomas psicóticos",1,True,True,True
126641,126641AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe bipolar II disorder, most recent episode Major depressive with psychotic features, mood-congruent","trastorno bipolar II grave, episodio más reciente de características depresivas profundas con síntomas psicóticos, congruente con el estado de ánimo",1,True,True,True
161237,161237AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Delayed priority (status),Prioridad diferida,2,True,True,True
126640,126640AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe bipolar II disorder, most recent episode Major depressive with psychotic features, mood-incongruent","trastorno bipolar II grave, episodio más reciente de características depresivas profundas con síntomas psicóticos, incongruente con el estado de ánimo",1,True,True,True
161236,161236AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Normal priority (status),Prioridad normal,1,True,True,True
126639,126639AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe bipolar II disorder, most recent episode Major depressive without psychotic features","trastorno bipolar II grave, episodio más reciente de características depresivas profundas sin síntomas psicóticos",1,True,True,True
161235,161235AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,STAT (statim) - Immediate,Inmediato,2,True,True,True
126638,126638AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe bipolar II disorder, most recent episode Major depressive, in full remission","trastorno bipolar II grave, episodio más reciente de características depresivas profundas, en remisión total",1,True,True,True
161234,161234AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Hepatitis B virus DNA test,Determinación del ADN del virus de la hepatitis B,6,True,True,True
126637,126637AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe bipolar II disorder, most recent episode Major depressive, in partial remission","trastorno bipolar II grave, episodio más reciente de características depresivas profundas, en remisión parcial",1,True,True,True
161233,161233AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Blood cross-matching,Reacción cruzada mayor,1,True,True,True
126636,126636AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe bipolar II disorder, most recent episode Major depressive, in remission","trastorno bipolar II grave, episodio más reciente de características depresivas profundas, en remisión",1,True,True,True
161232,161232AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Cytomegalovirus antigen test,Prueba para antígeno de citomegalovirus,2,True,True,True
126635,126635AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Severe birth asphyxia,asfixia neonatal severa,1,True,True,True
161231,161231AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Personal history of solid organ transplant,Historia personal de trasplante de órgano sólido.,1,True,True,True
126634,126634AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Severe chronic ulcerative colitis,colitis ulcerosa crónica severa,1,True,True,True
161230,161230AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Donor specific antibody,Anticuerpo específico del donante,1,True,True,True
126633,126633AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Severe combined immunodeficiency disease,inmunodeficiencia combinada severa,1,True,True,True
161229,161229AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Atypical absence seizure with abrupt onset and end,Crisis de ausencia atípica con inicio y final abruptos,1,True,True,True
126632,126632AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Severe Crushing Injury of Abdominal Organs with Open Wound into Cavity,lesión traumática por aplastamiento severo de los órganos abdominales con herida abierta en la cavidad,1,True,True,True
161228,161228AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Atypical absence seizure with change in muscular tone,Crisis de ausencia atípica con cambio del tono muscular.,1,True,True,True
126631,126631AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Severe Crushing Injury of Abdominal Organs without Open Wound into Cavity,lesión traumática por aplastamiento severo de los órganos abdominales sin herida abierta en la cavidad,1,True,True,True
161227,161227AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Absence seizure with autonomic components,Ausencia con componentes autonómicos,2,True,True,True
126630,126630AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe Depressed Bipolar I Disorder with Psychotic Features, Mood-Congruent","trastorno bipolar I depresivo grave con síntomas psicóticos, congruente con el estado de ánimo",1,True,True,True
161226,161226AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,Absence seizure with automatisms,Ausencia con automatismos,2,True,True,True
126629,126629AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,"Severe Depressed Bipolar I Disorder with Psychotic Features, Mood-Incongruent","trastorno bipolar I depresivo grave con síntomas psicóticos, incongruente con el estado de ánimo",1,True,True,True
